driver-pairs,distance
"(1, '10', '31')",49.65324300062376
"(1, '10', '55')",43.38101614926011
"(1, '10', '24')",45.60219822640647
"(1, '10', '40')",45.221120909660016
"(1, '10', '1')",44.71317336484968
"(1, '10', '18')",47.29399617028775
"(1, '10', '20')",40.98416130553449
"(1, '10', '63')",43.16791743235427
"(1, '10', '22')",inf
"(1, '10', '11')",44.80351179771865
"(1, '10', '77')",49.80488395656092
"(1, '10', '44')",46.027606503497516
"(1, '22', '16')",inf
"(1, '22', '23')",inf
"(1, '22', '2')",inf
"(1, '22', '27')",inf
"(1, '22', '4')",inf
"(1, '22', '81')",inf
"(1, '22', '14')",inf
"(1, '22', '31')",inf
"(1, '22', '55')",inf
"(1, '22', '24')",inf
"(1, '22', '40')",inf
"(1, '22', '1')",inf
"(1, '22', '18')",inf
"(1, '22', '20')",inf
"(1, '22', '63')",inf
"(1, '22', '10')",inf
"(1, '22', '11')",inf
"(1, '22', '77')",inf
"(1, '22', '44')",inf
"(1, '11', '16')",47.170139950756045
"(1, '11', '23')",47.58030449766161
"(1, '11', '2')",37.318632223719504
"(1, '11', '27')",40.46964759929791
"(1, '11', '4')",41.459505021709184
"(1, '11', '81')",46.78157151315039
"(1, '11', '14')",34.90351441555241
"(1, '11', '31')",50.62245511756504
"(1, '11', '55')",42.67315380437527
"(1, '11', '24')",44.59980592767713
"(1, '11', '40')",43.53105131984148
"(1, '11', '1')",44.03888929138294
"(1, '11', '18')",44.48478298026052
"(1, '11', '20')",38.337771861986745
"(1, '11', '63')",42.19536461596948
"(1, '11', '10')",47.25312150418321
"(1, '11', '22')",inf
"(1, '11', '77')",48.075489248375185
"(1, '11', '44')",43.994972868023254
"(1, '77', '16')",44.886254782970155
"(1, '77', '23')",45.683558296115095
"(1, '77', '2')",37.988191837252586
"(1, '77', '27')",38.48974776038838
"(1, '77', '4')",42.81499862111677
"(1, '77', '81')",48.38582880398517
"(1, '77', '14')",41.13872411673189
"(1, '77', '31')",49.870286713832805
"(1, '77', '55')",43.19718489797029
"(1, '77', '24')",45.363976865651296
"(1, '77', '40')",44.943158230280716
"(1, '77', '1')",44.3492419695427
"(1, '77', '18')",47.265242989483745
"(1, '77', '20')",40.476571000713065
"(1, '77', '63')",43.52680398988737
"(1, '77', '10')",46.38379253384772
"(1, '77', '22')",inf
"(1, '77', '11')",43.446718636132154
"(1, '77', '44')",47.95301539593652
"(1, '44', '16')",44.82649776220832
"(1, '44', '23')",45.58479837590091
"(1, '44', '2')",37.79353783954823
"(1, '44', '27')",38.34371685777484
"(1, '44', '4')",42.699078618941414
"(1, '44', '81')",48.356838527451316
"(1, '44', '14')",40.62815316133625
"(1, '44', '31')",49.919888318978465
"(1, '44', '55')",43.10409534215138
"(1, '44', '24')",45.28361875296445
"(1, '44', '40')",44.835841166714616
"(1, '44', '1')",44.23458577334473
"(1, '44', '18')",47.20649919860109
"(1, '44', '20')",40.331202985587986
"(1, '44', '63')",43.843292980401706
