driver-pairs,distance
"(1, '31', '22')",inf
"(1, '31', '63')",45.94174754986605
"(1, '31', '77')",43.58265713510655
"(1, '31', '20')",46.40239777559874
"(1, '31', '18')",47.78471338906623
"(1, '31', '24')",46.014959379857004
"(1, '77', '55')",47.446365397162474
"(1, '77', '44')",43.51228301768128
"(1, '77', '40')",41.614305792370466
"(1, '77', '14')",45.34812955007506
"(1, '77', '11')",41.85535106217998
"(1, '77', '81')",44.21569968873668
"(1, '77', '27')",47.730910082042946
"(1, '77', '4')",44.78562735786701
"(1, '77', '1')",42.032460845824986
"(1, '77', '16')",45.02596042141233
"(1, '77', '10')",41.10636480588343
"(1, '77', '2')",42.98490177996006
"(1, '77', '23')",44.16798205050253
"(1, '77', '22')",inf
"(1, '77', '63')",44.74424261589323
"(1, '77', '31')",45.58944680035415
"(1, '77', '20')",41.76101139385008
"(1, '77', '18')",44.7639899925488
"(1, '77', '24')",44.38585486987864
"(1, '20', '55')",49.15710263797225
"(1, '20', '44')",46.07396855700227
"(1, '20', '40')",45.0321583865684
"(1, '20', '14')",46.88184932151908
"(1, '20', '11')",44.68104657541177
"(1, '20', '81')",44.35103295631854
"(1, '20', '27')",47.849215905873926
"(1, '20', '4')",47.44388755984265
"(1, '20', '1')",42.9893519007063
"(1, '20', '16')",46.258508582300756
"(1, '20', '10')",44.8562112106818
"(1, '20', '2')",44.73316142686338
"(1, '20', '23')",47.19861460687051
"(1, '20', '22')",inf
"(1, '20', '63')",46.50535223434076
"(1, '20', '31')",46.77790844243899
"(1, '20', '77')",43.85902961276915
"(1, '20', '18')",47.31195265917882
"(1, '20', '24')",46.03267968009472
"(1, '18', '55')",50.43284846438771
"(1, '18', '44')",45.594667112929685
"(1, '18', '40')",44.900300235884046
"(1, '18', '14')",47.170972498302476
"(1, '18', '11')",44.76671643882802
"(1, '18', '81')",46.079588629815305
"(1, '18', '27')",48.95662879680091
"(1, '18', '4')",46.69233649263918
"(1, '18', '1')",44.7179094830995
"(1, '18', '16')",46.56143394757498
"(1, '18', '10')",44.819893088084285
"(1, '18', '2')",45.463967101762044
"(1, '18', '23')",47.961763967421625
"(1, '18', '22')",inf
"(1, '18', '63')",47.51200397562428
"(1, '18', '31')",47.67389083745005
"(1, '18', '77')",44.16317469413816
"(1, '18', '20')",44.46309913343416
"(1, '18', '24')",46.01187911581935
"(1, '24', '55')",48.39429381023215
"(1, '24', '44')",45.080080447387594
"(1, '24', '40')",45.42704080560814
"(1, '24', '14')",46.92185855757936
"(1, '24', '11')",45.65306938756991
"(1, '24', '81')",46.379808329892406
"(1, '24', '27')",48.91065528401371
"(1, '24', '4')",46.88657400081489
"(1, '24', '1')",44.7406866069724
"(1, '24', '16')",46.874437680812655
"(1, '24', '10')",45.01561717641962
"(1, '24', '2')",45.59073220200635
"(1, '24', '23')",46.044014925142214
"(1, '24', '22')",inf
"(1, '24', '63')",45.03041077724053
"(1, '24', '31')",47.71610399276086
"(1, '24', '77')",43.306649376336374
"(1, '24', '20')",44.783662584476794
"(1, '24', '18')",46.20438947857034
"(2, '55', '44')",44.507899481836745
"(2, '55', '40')",48.55227456802933
"(2, '55', '14')",47.807439917507324
"(2, '55', '11')",48.16422787919078
"(2, '55', '81')",44.58402602642455
"(2, '55', '27')",46.30259579889871
"(2, '55', '4')",46.7067079673652
"(2, '55', '1')",49.52784839955904
"(2, '55', '16')",49.31863556735028
"(2, '55', '10')",45.7555063325254
"(2, '55', '2')",46.09541544587317
"(2, '55', '23')",53.25053674121829
"(2, '55', '22')",inf
"(2, '55', '63')",46.99094871717664
"(2, '55', '31')",46.95018597565263
"(2, '55', '77')",43.471342337448775
"(2, '55', '20')",39.29272722895908
"(2, '55', '18')",47.01347504045407
"(2, '55', '24')",46.93848348831272
"(2, '44', '55')",44.81753601353615
"(2, '44', '40')",47.27604270371732
"(2, '44', '14')",47.13071364613022
"(2, '44', '11')",46.91097478621708
"(2, '44', '81')",44.30196022829041
"(2, '44', '27')",46.981723975543716
"(2, '44', '4')",47.68251519598714
"(2, '44', '1')",49.00717086827282
"(2, '44', '16')",45.15469112800646
"(2, '44', '10')",45.10409791765307
"(2, '44', '2')",45.41390855587219
"(2, '44', '23')",45.73935354859709
"(2, '44', '22')",inf
"(2, '44', '63')",45.99455455276027
"(2, '44', '31')",46.73315535121099
"(2, '44', '77')",44.725370403261394
"(2, '44', '20')",42.7893086678882
"(2, '44', '18')",45.69026741653574
"(2, '44', '24')",47.72266107862041
"(2, '40', '55')",44.88903847777253
"(2, '40', '44')",45.807936254597436
"(2, '40', '14')",48.52626058261632
"(2, '40', '11')",47.807817888945145
"(2, '40', '81')",45.71639805776209
"(2, '40', '27')",47.51119493675962
"(2, '40', '4')",48.40399075743173
"(2, '40', '1')",49.3318736321769
"(2, '40', '16')",46.61524467489269
"(2, '40', '10')",46.1614221868767
"(2, '40', '2')",46.795081882098295
"(2, '40', '23')",46.356081296478074
"(2, '40', '22')",inf
"(2, '40', '63')",46.13140715772294
"(2, '40', '31')",46.64676292017905
"(2, '40', '77')",46.841181089888366
"(2, '40', '20')",44.30124482623024
"(2, '40', '18')",46.100505213503936
"(2, '40', '24')",47.72659893179329
"(2, '14', '55')",43.994648298117085
"(2, '14', '44')",45.06301729834977
"(2, '14', '40')",46.77125341286627
"(2, '14', '11')",46.3742766569815
"(2, '14', '81')",44.6283867563201
"(2, '14', '27')",46.50434702895517
"(2, '14', '4')",45.01963673722905
"(2, '14', '1')",47.77661819127716
"(2, '14', '16')",46.33957868731801
"(2, '14', '10')",44.679968911520916
"(2, '14', '2')",44.16088422137486
"(2, '14', '23')",47.64668424501921
"(2, '14', '22')",inf
"(2, '14', '63')",46.5182436343249
"(2, '14', '31')",45.53379872754629
"(2, '14', '77')",43.75359873930464
"(2, '14', '20')",42.87303340009825
"(2, '14', '18')",44.50214275833345
"(2, '14', '24')",46.4799161494206
"(2, '11', '55')",44.65256442893189
"(2, '11', '44')",44.278899071446695
"(2, '11', '40')",48.33564102070398
"(2, '11', '14')",47.04104248521063
"(2, '11', '81')",45.238150022428414
"(2, '11', '27')",47.61370853619165
"(2, '11', '4')",47.521696454942266
"(2, '11', '1')",48.98317367309448
"(2, '11', '16')",47.47054296484934
"(2, '11', '10')",45.85765686542932
"(2, '11', '2')",45.246245406465356
"(2, '11', '23')",47.768234967249604
"(2, '11', '22')",inf
