driver-pairs,distance
"(1, '81', '24')",44.720372518524684
"(1, '81', '27')",37.78853636094891
"(1, '81', '55')",37.3446736617689
"(1, '81', '31')",39.092288373169055
"(1, '81', '23')",39.81914043951511
"(1, '81', '22')",inf
"(1, '81', '44')",42.45426720160368
"(1, '81', '2')",38.48794108630816
"(1, '55', '77')",40.202513946119105
"(1, '55', '4')",38.7271673415097
"(1, '55', '14')",41.12123426403236
"(1, '55', '40')",43.6187442983177
"(1, '55', '16')",40.711364785735114
"(1, '55', '63')",39.46324552247932
"(1, '55', '20')",39.40345028541432
"(1, '55', '10')",38.092583849403006
"(1, '55', '1')",41.408360386290134
"(1, '55', '18')",38.49154775537109
"(1, '55', '11')",53.508756785467604
"(1, '55', '24')",43.785218868456596
"(1, '55', '27')",37.13999147925965
"(1, '55', '81')",37.858097943211774
"(1, '55', '31')",37.43881465963642
"(1, '55', '23')",39.39824515216827
"(1, '55', '22')",inf
"(1, '55', '44')",42.82540642565683
"(1, '55', '2')",35.734256054106424
"(1, '31', '77')",39.52320134327154
"(1, '31', '4')",36.476236655293796
"(1, '31', '14')",40.608066830877604
"(1, '31', '40')",42.34160013458893
"(1, '31', '16')",36.935055956272244
"(1, '31', '63')",38.032317150960516
"(1, '31', '20')",37.34498815647838
"(1, '31', '10')",37.005093412384454
"(1, '31', '1')",39.30020153296526
"(1, '31', '18')",37.5190289436658
"(1, '31', '11')",51.66019589556428
"(1, '31', '24')",40.26290460995249
"(1, '31', '27')",36.6091258810049
"(1, '31', '81')",36.6924229524407
"(1, '31', '55')",33.01203532546347
"(1, '31', '23')",37.51521973132643
"(1, '31', '22')",inf
"(1, '31', '44')",41.69001257870415
"(1, '31', '2')",34.421353958829876
"(1, '23', '77')",41.551241185506704
"(1, '23', '4')",39.443461016739526
"(1, '23', '14')",41.283345461134715
"(1, '23', '40')",43.987329834458365
"(1, '23', '16')",40.70699722071212
"(1, '23', '63')",38.61020499598434
"(1, '23', '20')",40.5794373114097
"(1, '23', '10')",37.402542979979515
"(1, '23', '1')",40.594299760929175
"(1, '23', '18')",38.42273209493592
"(1, '23', '11')",53.590836788038146
"(1, '23', '24')",43.8093819136846
"(1, '23', '27')",37.51013003637551
"(1, '23', '81')",37.479800989796864
"(1, '23', '55')",36.78789920647818
"(1, '23', '31')",38.442803818832694
"(1, '23', '22')",inf
"(1, '23', '44')",41.41875165750972
