driver-pairs,distance
"(1, '2', '14')",5477.488962902297
"(1, '2', '31')",1209.9815679303524
"(1, '2', '11')",1617.6888202309267
"(1, '2', '27')",932.1521461823921
"(1, '2', '77')",1211.9742099086516
"(1, '2', '63')",3873.5557148477383
"(1, '2', '10')",1080.7247304552359
"(1, '2', '24')",885.2389557832109
"(1, '2', '23')",4455.5981205819735
"(1, '2', '16')",1637.5177505771387
"(1, '2', '81')",2700.7079481588507
"(1, '63', '18')",1904.0461778344334
"(1, '63', '4')",1884.7682670062732
"(1, '63', '40')",1511.4175804791596
"(1, '63', '44')",2213.719076117917
"(1, '63', '20')",2116.66153461701
"(1, '63', '55')",4085.9057679081307
"(1, '63', '1')",5330.964978977754
"(1, '63', '14')",1720.1967999030805
"(1, '63', '31')",1784.3462383537335
"(1, '63', '11')",969.447916238019
"(1, '63', '27')",1722.8621533991823
"(1, '63', '77')",1325.023188054908
"(1, '63', '2')",2082.726378604227
"(1, '63', '10')",2003.4869804782059
"(1, '63', '24')",1522.5898963059137
"(1, '63', '23')",1817.917368798544
"(1, '63', '16')",967.1484753649088
"(1, '63', '81')",1542.8023851228045
"(1, '10', '18')",1178.3526413187917
"(1, '10', '4')",5531.721946420862
"(1, '10', '40')",5771.421360490037
"(1, '10', '44')",5189.469808517191
"(1, '10', '20')",990.5944877793286
"(1, '10', '55')",4926.895300429991
"(1, '10', '1')",4730.171096148643
"(1, '10', '14')",6475.14147653411
"(1, '10', '31')",907.2718687320071
"(1, '10', '11')",3161.8033825329517
"(1, '10', '27')",6336.613691858978
"(1, '10', '77')",6207.190906190897
"(1, '10', '2')",7194.195624062087
"(1, '10', '63')",5846.537236925463
"(1, '10', '24')",6019.890551326561
"(1, '10', '23')",3941.445112170833
"(1, '10', '16')",3613.9787452974133
"(1, '10', '81')",4605.54255009331
"(1, '24', '18')",1085.23388309034
"(1, '24', '4')",4897.106740691298
"(1, '24', '40')",4847.696051545967
"(1, '24', '44')",2225.507162159694
"(1, '24', '20')",1240.3238869072707
"(1, '24', '55')",2739.444126892156
"(1, '24', '1')",3214.548949292889
"(1, '24', '14')",4555.868101937606
"(1, '24', '31')",1192.8686742087177
